country,nuts3,potential,year,bark_kton,sawdust_kton
UK,UKH16,UD07,2020,0.0,0.0
UK,UKH16,UD07,2030,0.0,0.0
UK,UKH16,UD08,2012,0.0,0.0
UK,UKH16,UD08,2020,0.0,0.0
UK,UKH16,UD08,2030,0.0,0.0
UK,UKH17,BASE,2012,0.0,6.830576645453699
UK,UKH17,BASE,2020,0.0,6.6212206393512645
UK,UKH17,BASE,2030,0.0,6.703817424162284
UK,UKH17,HIGH,2012,0.0,0.0
UK,UKH17,HIGH,2020,0.0,0.0
UK,UKH17,HIGH,2030,0.0,0.0
UK,UKH17,TECH,2012,0.0,6.830576645453699
UK,UKH17,TECH,2020,0.0,6.6212206393512645
UK,UKH17,TECH,2030,0.0,6.703817424162284
UK,UKH17,UD01,2012,0.0,6.830576645453699
UK,UKH17,UD01,2020,0.0,6.6212206393512645
UK,UKH17,UD01,2030,0.0,6.703817424162284
UK,UKH17,UD02,2012,0.0,6.830576645453699
UK,UKH17,UD02,2020,0.0,6.6212206393512645
UK,UKH17,UD02,2030,0.0,6.703817424162284
UK,UKH17,UD03,2012,0.0,0.0
UK,UKH17,UD03,2020,0.0,0.0
UK,UKH17,UD03,2030,0.0,0.0
UK,UKH17,UD04,2012,0.0,0.0
UK,UKH17,UD04,2020,0.0,0.0
UK,UKH17,UD04,2030,0.0,0.0
UK,UKH17,UD05,2012,0.0,0.0
UK,UKH17,UD05,2020,0.0,0.0
UK,UKH17,UD05,2030,0.0,0.0
UK,UKH17,UD06,2012,0.0,0.0
UK,UKH17,UD06,2020,0.0,0.0
UK,UKH17,UD06,2030,0.0,0.0
UK,UKH17,UD07,2012,0.0,0.0
UK,UKH17,UD07,2020,0.0,0.0
UK,UKH17,UD07,2030,0.0,0.0
UK,UKH17,UD08,2012,0.0,0.0
UK,UKH17,UD08,2020,0.0,0.0
UK,UKH17,UD08,2030,0.0,0.0
UK,UKH21,BASE,2012,0.0,0.172576403303459
UK,UKH21,BASE,2020,0.0,0.167286966054089
UK,UKH21,BASE,2030,0.0,0.16937379660837398
UK,UKH21,HIGH,2012,0.0,0.0
UK,UKH21,HIGH,2020,0.0,0.0
UK,UKH21,HIGH,2030,0.0,0.0
UK,UKH21,TECH,2012,0.0,0.172576403303459
UK,UKH21,TECH,2020,0.0,0.167286966054089
UK,UKH21,TECH,2030,0.0,0.16937379660837398
UK,UKH21,UD01,2012,0.0,0.172576403303459
UK,UKH21,UD01,2020,0.0,0.167286966054089
UK,UKH21,UD01,2030,0.0,0.16937379660837398
UK,UKH21,UD02,2012,0.0,0.172576403303459
UK,UKH21,UD02,2020,0.0,0.167286966054089
UK,UKH21,UD02,2030,0.0,0.16937379660837398
UK,UKH21,UD03,2012,0.0,0.0
UK,UKH21,UD03,2020,0.0,0.0
UK,UKH21,UD03,2030,0.0,0.0
UK,UKH21,UD04,2012,0.0,0.0
UK,UKH21,UD04,2020,0.0,0.0
UK,UKH21,UD04,2030,0.0,0.0
UK,UKH21,UD05,2012,0.0,0.0
UK,UKH21,UD05,2020,0.0,0.0
UK,UKH21,UD05,2030,0.0,0.0
UK,UKH21,UD06,2012,0.0,0.0
UK,UKH21,UD06,2020,0.0,0.0
UK,UKH21,UD06,2030,0.0,0.0
UK,UKH21,UD07,2012,0.0,0.0
UK,UKH21,UD07,2020,0.0,0.0
UK,UKH21,UD07,2030,0.0,0.0
UK,UKH21,UD08,2012,0.0,0.0
UK,UKH21,UD08,2020,0.0,0.0
UK,UKH21,UD08,2030,0.0,0.0
UK,UKH23,BASE,2012,0.0,5.9352686451408
UK,UKH23,BASE,2020,0.0,5.753353676143462
UK,UKH23,BASE,2030,0.0,5.825124206294019
UK,UKH23,HIGH,2012,0.0,0.0
UK,UKH23,HIGH,2020,0.0,0.0
UK,UKH23,HIGH,2030,0.0,0.0
UK,UKH23,TECH,2012,0.0,5.9352686451408
UK,UKH23,TECH,2020,0.0,5.753353676143462
UK,UKH23,TECH,2030,0.0,5.825124206294019
UK,UKH23,UD01,2012,0.0,5.9352686451408
UK,UKH23,UD01,2020,0.0,5.753353676143462
UK,UKH23,UD01,2030,0.0,5.825124206294019
UK,UKH23,UD02,2012,0.0,5.9352686451408
UK,UKH23,UD02,2020,0.0,5.753353676143462
UK,UKH23,UD02,2030,0.0,5.825124206294019
UK,UKH23,UD03,2012,0.0,0.0
UK,UKH23,UD03,2020,0.0,0.0
UK,UKH23,UD03,2030,0.0,0.0
UK,UKH23,UD04,2012,0.0,0.0
UK,UKH23,UD04,2020,0.0,0.0
UK,UKH23,UD04,2030,0.0,0.0
UK,UKH23,UD05,2012,0.0,0.0
UK,UKH23,UD05,2020,0.0,0.0
UK,UKH23,UD05,2030,0.0,0.0
UK,UKH23,UD06,2012,0.0,0.0
UK,UKH23,UD06,2020,0.0,0.0
UK,UKH23,UD06,2030,0.0,0.0
UK,UKH23,UD07,2012,0.0,0.0
UK,UKH23,UD07,2020,0.0,0.0
UK,UKH23,UD07,2030,0.0,0.0
UK,UKH23,UD08,2012,0.0,0.0
UK,UKH23,UD08,2020,0.0,0.0
UK,UKH23,UD08,2030,0.0,0.0
UK,UKH24,BASE,2012,0.0,0.5267334803729691
UK,UKH24,BASE,2020,0.0,0.510589189274981
UK,UKH24,BASE,2030,0.0,0.516958562490357
UK,UKH24,HIGH,2012,0.0,0.0
UK,UKH24,HIGH,2020,0.0,0.0
UK,UKH24,HIGH,2030,0.0,0.0
UK,UKH24,TECH,2012,0.0,0.5267334803729691
UK,UKH24,TECH,2020,0.0,0.510589189274981
UK,UKH24,TECH,2030,0.0,0.516958562490357
UK,UKH24,UD01,2012,0.0,0.5267334803729691
UK,UKH24,UD01,2020,0.0,0.510589189274981
UK,UKH24,UD01,2030,0.0,0.516958562490357
UK,UKH24,UD02,2012,0.0,0.5267334803729691
UK,UKH24,UD02,2020,0.0,0.510589189274981
UK,UKH24,UD02,2030,0.0,0.516958562490357
UK,UKH24,UD03,2012,0.0,0.0
UK,UKH24,UD03,2020,0.0,0.0
UK,UKH24,UD03,2030,0.0,0.0
UK,UKH24,UD04,2012,0.0,0.0
UK,UKH24,UD04,2020,0.0,0.0
UK,UKH24,UD04,2030,0.0,0.0
UK,UKH24,UD05,2012,0.0,0.0
UK,UKH24,UD05,2020,0.0,0.0
UK,UKH24,UD05,2030,0.0,0.0
UK,UKH24,UD06,2012,0.0,0.0
UK,UKH24,UD06,2020,0.0,0.0
UK,UKH24,UD06,2030,0.0,0.0
UK,UKH24,UD07,2012,0.0,0.0
UK,UKH24,UD07,2020,0.0,0.0
UK,UKH24,UD07,2030,0.0,0.0
UK,UKH24,UD08,2012,0.0,0.0
UK,UKH24,UD08,2020,0.0,0.0
UK,UKH24,UD08,2030,0.0,0.0
UK,UKH25,BASE,2012,0.0,1.507504439026637
UK,UKH25,BASE,2020,0.0,1.46129968576523
UK,UKH25,BASE,2030,0.0,1.479528749900651
UK,UKH25,HIGH,2012,0.0,0.0
UK,UKH25,HIGH,2020,0.0,0.0
UK,UKH25,HIGH,2030,0.0,0.0
UK,UKH25,TECH,2012,0.0,1.507504439026637
UK,UKH25,TECH,2020,0.0,1.46129968576523
UK,UKH25,TECH,2030,0.0,1.479528749900651
UK,UKH25,UD01,2012,0.0,1.507504439026637
UK,UKH25,UD01,2020,0.0,1.46129968576523
UK,UKH25,UD01,2030,0.0,1.479528749900651
UK,UKH25,UD02,2012,0.0,1.507504439026637
UK,UKH25,UD02,2020,0.0,1.46129968576523
UK,UKH25,UD02,2030,0.0,1.479528749900651
UK,UKH25,UD03,2012,0.0,0.0
UK,UKH25,UD03,2020,0.0,0.0
UK,UKH25,UD03,2030,0.0,0.0
UK,UKH25,UD04,2012,0.0,0.0
UK,UKH25,UD04,2020,0.0,0.0
UK,UKH25,UD04,2030,0.0,0.0
UK,UKH25,UD05,2012,0.0,0.0
UK,UKH25,UD05,2020,0.0,0.0
UK,UKH25,UD05,2030,0.0,0.0
UK,UKH25,UD06,2012,0.0,0.0
UK,UKH25,UD06,2020,0.0,0.0
UK,UKH25,UD06,2030,0.0,0.0
UK,UKH25,UD07,2012,0.0,0.0
UK,UKH25,UD07,2020,0.0,0.0
UK,UKH25,UD07,2030,0.0,0.0
UK,UKH25,UD08,2012,0.0,0.0
UK,UKH25,UD08,2020,0.0,0.0
UK,UKH25,UD08,2030,0.0,0.0
UK,UKH31,BASE,2012,0.0,0.30221273635574597
UK,UKH31,BASE,2020,0.0,0.292949967667126
UK,UKH31,BASE,2030,0.0,0.296604388318205
UK,UKH31,HIGH,2012,0.0,0.0
UK,UKH31,HIGH,2020,0.0,0.0
UK,UKH31,HIGH,2030,0.0,0.0
UK,UKH31,TECH,2012,0.0,0.30221273635574597
UK,UKH31,TECH,2020,0.0,0.292949967667126
UK,UKH31,TECH,2030,0.0,0.296604388318205
UK,UKH31,UD01,2012,0.0,0.30221273635574597
UK,UKH31,UD01,2020,0.0,0.292949967667126
UK,UKH31,UD01,2030,0.0,0.296604388318205
UK,UKH31,UD02,2012,0.0,0.30221273635574597
UK,UKH31,UD02,2020,0.0,0.292949967667126
UK,UKH31,UD02,2030,0.0,0.296604388318205
UK,UKH31,UD03,2012,0.0,0.0
UK,UKH31,UD03,2020,0.0,0.0
UK,UKH31,UD03,2030,0.0,0.0
UK,UKH31,UD04,2012,0.0,0.0
UK,UKH31,UD04,2020,0.0,0.0
UK,UKH31,UD04,2030,0.0,0.0
UK,UKH31,UD05,2012,0.0,0.0
UK,UKH31,UD05,2020,0.0,0.0
UK,UKH31,UD05,2030,0.0,0.0
UK,UKH31,UD06,2012,0.0,0.0
UK,UKH31,UD06,2020,0.0,0.0
UK,UKH31,UD06,2030,0.0,0.0
UK,UKH31,UD07,2012,0.0,0.0
UK,UKH31,UD07,2020,0.0,0.0
UK,UKH31,UD07,2030,0.0,0.0
UK,UKH31,UD08,2012,0.0,0.0
UK,UKH31,UD08,2020,0.0,0.0
UK,UKH31,UD08,2030,0.0,0.0
UK,UKH32,BASE,2012,0.0,0.373226165898798
UK,UKH32,BASE,2020,0.0,0.361786847738522
UK,UKH32,BASE,2030,0.0,0.366299977875361
UK,UKH32,HIGH,2012,0.0,0.0
UK,UKH32,HIGH,2020,0.0,0.0
UK,UKH32,HIGH,2030,0.0,0.0
UK,UKH32,TECH,2012,0.0,0.373226165898798
UK,UKH32,TECH,2020,0.0,0.361786847738522
UK,UKH32,TECH,2030,0.0,0.366299977875361
UK,UKH32,UD01,2012,0.0,0.373226165898798
UK,UKH32,UD01,2020,0.0,0.361786847738522
UK,UKH32,UD01,2030,0.0,0.366299977875361
UK,UKH32,UD02,2012,0.0,0.373226165898798
UK,UKH32,UD02,2020,0.0,0.361786847738522
UK,UKH32,UD02,2030,0.0,0.366299977875361
UK,UKH32,UD03,2012,0.0,0.0
UK,UKH32,UD03,2020,0.0,0.0
UK,UKH32,UD03,2030,0.0,0.0
UK,UKH32,UD04,2012,0.0,0.0
UK,UKH32,UD04,2020,0.0,0.0
UK,UKH32,UD04,2030,0.0,0.0
UK,UKH32,UD05,2012,0.0,0.0
UK,UKH32,UD05,2020,0.0,0.0
UK,UKH32,UD05,2030,0.0,0.0
UK,UKH32,UD06,2012,0.0,0.0
UK,UKH32,UD06,2020,0.0,0.0
UK,UKH32,UD06,2030,0.0,0.0
UK,UKH32,UD07,2012,0.0,0.0
UK,UKH32,UD07,2020,0.0,0.0
UK,UKH32,UD07,2030,0.0,0.0
UK,UKH32,UD08,2012,0.0,0.0
UK,UKH32,UD08,2020,0.0,0.0
UK,UKH32,UD08,2030,0.0,0.0
UK,UKH34,BASE,2012,0.0,5.56050650476171
UK,UKH34,BASE,2020,0.0,5.3900779312798015
UK,UKH34,BASE,2030,0.0,5.457316757963593
UK,UKH34,HIGH,2012,0.0,0.0
UK,UKH34,HIGH,2020,0.0,0.0
UK,UKH34,HIGH,2030,0.0,0.0
UK,UKH34,TECH,2012,0.0,5.56050650476171
UK,UKH34,TECH,2020,0.0,5.3900779312798015
UK,UKH34,TECH,2030,0.0,5.457316757963593
UK,UKH34,UD01,2012,0.0,5.56050650476171
UK,UKH34,UD01,2020,0.0,5.3900779312798015
UK,UKH34,UD01,2030,0.0,5.457316757963593
UK,UKH34,UD02,2012,0.0,5.56050650476171
UK,UKH34,UD02,2020,0.0,5.3900779312798015
UK,UKH34,UD02,2030,0.0,5.457316757963593
UK,UKH34,UD03,2012,0.0,0.0
UK,UKH34,UD03,2020,0.0,0.0
UK,UKH34,UD03,2030,0.0,0.0
UK,UKH34,UD04,2012,0.0,0.0
UK,UKH34,UD04,2020,0.0,0.0
UK,UKH34,UD04,2030,0.0,0.0
UK,UKH34,UD05,2012,0.0,0.0
UK,UKH34,UD05,2020,0.0,0.0
UK,UKH34,UD05,2030,0.0,0.0
UK,UKH34,UD06,2012,0.0,0.0
UK,UKH34,UD06,2020,0.0,0.0
UK,UKH34,UD06,2030,0.0,0.0
UK,UKH34,UD07,2012,0.0,0.0
UK,UKH34,UD07,2020,0.0,0.0
UK,UKH34,UD07,2030,0.0,0.0
UK,UKH34,UD08,2012,0.0,0.0
UK,UKH34,UD08,2020,0.0,0.0
UK,UKH34,UD08,2030,0.0,0.0
UK,UKH35,BASE,2012,0.0,5.205384661208545
UK,UKH35,BASE,2020,0.0,5.045840511502993
UK,UKH35,BASE,2030,0.0,5.108785129364294
UK,UKH35,HIGH,2012,0.0,0.0
UK,UKH35,HIGH,2020,0.0,0.0
UK,UKH35,HIGH,2030,0.0,0.0
UK,UKH35,TECH,2012,0.0,5.205384661208545
UK,UKH35,TECH,2020,0.0,5.045840511502993
UK,UKH35,TECH,2030,0.0,5.108785129364294
UK,UKH35,UD01,2012,0.0,5.205384661208545
UK,UKH35,UD01,2020,0.0,5.045840511502993
UK,UKH35,UD01,2030,0.0,5.108785129364294
UK,UKH35,UD02,2012,0.0,5.205384661208545
UK,UKH35,UD02,2020,0.0,5.045840511502993
UK,UKH35,UD02,2030,0.0,5.108785129364294
UK,UKH35,UD03,2012,0.0,0.0
UK,UKH35,UD03,2020,0.0,0.0
UK,UKH35,UD03,2030,0.0,0.0
UK,UKH35,UD04,2012,0.0,0.0
UK,UKH35,UD04,2020,0.0,0.0
UK,UKH35,UD04,2030,0.0,0.0
UK,UKH35,UD05,2012,0.0,0.0
UK,UKH35,UD05,2020,0.0,0.0
UK,UKH35,UD05,2030,0.0,0.0
UK,UKH35,UD06,2012,0.0,0.0
UK,UKH35,UD06,2020,0.0,0.0
UK,UKH35,UD06,2030,0.0,0.0
UK,UKH35,UD07,2012,0.0,0.0
UK,UKH35,UD07,2020,0.0,0.0
UK,UKH35,UD07,2030,0.0,0.0
UK,UKH35,UD08,2012,0.0,0.0
UK,UKH35,UD08,2020,0.0,0.0
UK,UKH35,UD08,2030,0.0,0.0
UK,UKH36,BASE,2012,1.260000168,3.241639993005047
UK,UKH36,BASE,2020,1.20960016128,3.1422842815646153
UK,UKH36,BASE,2030,1.20960016128,3.18148288145372
UK,UKH36,HIGH,2012,0.0,0.0
UK,UKH36,HIGH,2020,0.0,0.0
UK,UKH36,HIGH,2030,0.0,0.0
UK,UKH36,TECH,2012,1.260000168,3.241639993005047
UK,UKH36,TECH,2020,1.20960016128,3.1422842815646153
UK,UKH36,TECH,2030,1.20960016128,3.18148288145372
UK,UKH36,UD01,2012,1.260000168,3.241639993005047
UK,UKH36,UD01,2020,1.20960016128,3.1422842815646153
UK,UKH36,UD01,2030,1.20960016128,3.18148288145372
UK,UKH36,UD02,2012,0.0,3.241639993005047
UK,UKH36,UD02,2020,0.0,3.1422842815646153
UK,UKH36,UD02,2030,0.0,3.18148288145372
UK,UKH36,UD03,2012,0.0,0.0
UK,UKH36,UD03,2020,0.0,0.0
UK,UKH36,UD03,2030,0.0,0.0
UK,UKH36,UD04,2012,0.0,0.0
UK,UKH36,UD04,2020,0.0,0.0
UK,UKH36,UD04,2030,0.0,0.0
UK,UKH36,UD05,2012,0.0,0.0
UK,UKH36,UD05,2020,0.0,0.0
UK,UKH36,UD05,2030,0.0,0.0
UK,UKH36,UD06,2012,0.0,0.0
UK,UKH36,UD06,2020,0.0,0.0
UK,UKH36,UD06,2030,0.0,0.0
UK,UKH36,UD07,2012,0.0,0.0
UK,UKH36,UD07,2020,0.0,0.0
UK,UKH36,UD07,2030,0.0,0.0
UK,UKH36,UD08,2012,0.0,0.0
UK,UKH36,UD08,2020,0.0,0.0
UK,UKH36,UD08,2030,0.0,0.0
UK,UKH37,BASE,2012,0.419999412,1.19552339292081
UK,UKH37,BASE,2020,0.40319943552,1.158880805371409
UK,UKH37,BASE,2030,0.40319943552,1.173337328377751
UK,UKH37,HIGH,2012,0.0,0.0
UK,UKH37,HIGH,2020,0.0,0.0
UK,UKH37,HIGH,2030,0.0,0.0
UK,UKH37,TECH,2012,0.419999412,1.19552339292081
UK,UKH37,TECH,2020,0.40319943552,1.158880805371409
UK,UKH37,TECH,2030,0.40319943552,1.173337328377751
UK,UKH37,UD01,2012,0.419999412,1.19552339292081
UK,UKH37,UD01,2020,0.40319943552,1.158880805371409
UK,UKH37,UD01,2030,0.40319943552,1.173337328377751
UK,UKH37,UD02,2012,0.0,1.19552339292081
UK,UKH37,UD02,2020,0.0,1.158880805371409
UK,UKH37,UD02,2030,0.0,1.173337328377751
UK,UKH37,UD03,2012,0.0,0.0
UK,UKH37,UD03,2020,0.0,0.0
UK,UKH37,UD03,2030,0.0,0.0
UK,UKH37,UD04,2012,0.0,0.0
UK,UKH37,UD04,2020,0.0,0.0
UK,UKH37,UD04,2030,0.0,0.0
UK,UKH37,UD05,2012,0.0,0.0
UK,UKH37,UD05,2020,0.0,0.0
UK,UKH37,UD05,2030,0.0,0.0
UK,UKH37,UD06,2012,0.0,0.0
UK,UKH37,UD06,2020,0.0,0.0
UK,UKH37,UD06,2030,0.0,0.0
UK,UKH37,UD07,2012,0.0,0.0
UK,UKH37,UD07,2020,0.0,0.0
UK,UKH37,UD07,2030,0.0,0.0
UK,UKH37,UD08,2012,0.0,0.0
UK,UKH37,UD08,2020,0.0,0.0
UK,UKH37,UD08,2030,0.0,0.0
UK,UKI31,BASE,2012,0.0,0.0970655213584
UK,UKI31,BASE,2020,0.0,0.094090479727709
UK,UKI31,BASE,2030,0.0,0.09526421664574
UK,UKI31,HIGH,2012,0.0,0.0
UK,UKI31,HIGH,2020,0.0,0.0
UK,UKI31,HIGH,2030,0.0,0.0
UK,UKI31,TECH,2012,0.0,0.0970655213584
UK,UKI31,TECH,2020,0.0,0.094090479727709
UK,UKI31,TECH,2030,0.0,0.09526421664574
UK,UKI31,UD01,2012,0.0,0.0970655213584
UK,UKI31,UD01,2020,0.0,0.094090479727709
UK,UKI31,UD01,2030,0.0,0.09526421664574
UK,UKI31,UD02,2012,0.0,0.0970655213584
UK,UKI31,UD02,2020,0.0,0.094090479727709
UK,UKI31,UD02,2030,0.0,0.09526421664574
UK,UKI31,UD03,2012,0.0,0.0
UK,UKI31,UD03,2020,0.0,0.0
UK,UKI31,UD03,2030,0.0,0.0
UK,UKI31,UD04,2012,0.0,0.0
UK,UKI31,UD04,2020,0.0,0.0
UK,UKI31,UD04,2030,0.0,0.0
UK,UKI31,UD05,2012,0.0,0.0
UK,UKI31,UD05,2020,0.0,0.0
UK,UKI31,UD05,2030,0.0,0.0
UK,UKI31,UD06,2012,0.0,0.0
UK,UKI31,UD06,2020,0.0,0.0
UK,UKI31,UD06,2030,0.0,0.0
UK,UKI31,UD07,2012,0.0,0.0
UK,UKI31,UD07,2020,0.0,0.0
UK,UKI31,UD07,2030,0.0,0.0
UK,UKI31,UD08,2012,0.0,0.0
UK,UKI31,UD08,2020,0.0,0.0
UK,UKI31,UD08,2030,0.0,0.0
UK,UKI32,BASE,2012,0.0,0.042698198911282
UK,UKI32,BASE,2020,0.0,0.041389506416369
UK,UKI32,BASE,2030,0.0,0.0419058221142
UK,UKI32,HIGH,2012,0.0,0.0
UK,UKI32,HIGH,2020,0.0,0.0
UK,UKI32,HIGH,2030,0.0,0.0
UK,UKI32,TECH,2012,0.0,0.042698198911282
UK,UKI32,TECH,2020,0.0,0.041389506416369
UK,UKI32,TECH,2030,0.0,0.0419058221142
UK,UKI32,UD01,2012,0.0,0.042698198911282
UK,UKI32,UD01,2020,0.0,0.041389506416369
UK,UKI32,UD01,2030,0.0,0.0419058221142
UK,UKI32,UD02,2012,0.0,0.042698198911282
UK,UKI32,UD02,2020,0.0,0.041389506416369
UK,UKI32,UD02,2030,0.0,0.0419058221142
UK,UKI32,UD03,2012,0.0,0.0
UK,UKI32,UD03,2020,0.0,0.0
UK,UKI32,UD03,2030,0.0,0.0
UK,UKI32,UD04,2012,0.0,0.0
UK,UKI32,UD04,2020,0.0,0.0
UK,UKI32,UD04,2030,0.0,0.0
UK,UKI32,UD05,2012,0.0,0.0
UK,UKI32,UD05,2020,0.0,0.0
UK,UKI32,UD05,2030,0.0,0.0
UK,UKI32,UD06,2012,0.0,0.0
UK,UKI32,UD06,2020,0.0,0.0
UK,UKI32,UD06,2030,0.0,0.0
UK,UKI32,UD07,2012,0.0,0.0
UK,UKI32,UD07,2020,0.0,0.0
UK,UKI32,UD07,2030,0.0,0.0
UK,UKI32,UD08,2012,0.0,0.0
UK,UKI32,UD08,2020,0.0,0.0
UK,UKI32,UD08,2030,0.0,0.0
UK,UKI33,BASE,2012,0.0,0.04427936640226
UK,UKI33,BASE,2020,0.0,0.04292221139414
UK,UKI33,BASE,2030,0.0,0.043457646905391
UK,UKI33,HIGH,2012,0.0,0.0
UK,UKI33,HIGH,2020,0.0,0.0
UK,UKI33,HIGH,2030,0.0,0.0
UK,UKI33,TECH,2012,0.0,0.04427936640226
UK,UKI33,TECH,2020,0.0,0.04292221139414
UK,UKI33,TECH,2030,0.0,0.043457646905391
UK,UKI33,UD01,2012,0.0,0.04427936640226
UK,UKI33,UD01,2020,0.0,0.04292221139414
UK,UKI33,UD01,2030,0.0,0.043457646905391
UK,UKI33,UD02,2012,0.0,0.04427936640226
UK,UKI33,UD02,2020,0.0,0.04292221139414
UK,UKI33,UD02,2030,0.0,0.043457646905391
UK,UKI33,UD03,2012,0.0,0.0
UK,UKI33,UD03,2020,0.0,0.0
UK,UKI33,UD03,2030,0.0,0.0
UK,UKI33,UD04,2012,0.0,0.0
UK,UKI33,UD04,2020,0.0,0.0
UK,UKI33,UD04,2030,0.0,0.0
UK,UKI33,UD05,2012,0.0,0.0
UK,UKI33,UD05,2020,0.0,0.0
UK,UKI33,UD05,2030,0.0,0.0
UK,UKI33,UD06,2012,0.0,0.0
UK,UKI33,UD06,2020,0.0,0.0
UK,UKI33,UD06,2030,0.0,0.0
UK,UKI33,UD07,2012,0.0,0.0
UK,UKI33,UD07,2020,0.0,0.0
UK,UKI33,UD07,2030,0.0,0.0
UK,UKI33,UD08,2012,0.0,0.0
UK,UKI33,UD08,2020,0.0,0.0
UK,UKI33,UD08,2030,0.0,0.0
UK,UKI34,BASE,2012,0.0,0.131850893191731
UK,UKI34,BASE,2020,0.0,0.127809685862913
UK,UKI34,BASE,2030,0.0,0.129404054891676
UK,UKI34,HIGH,2012,0.0,0.0
UK,UKI34,HIGH,2020,0.0,0.0
UK,UKI34,HIGH,2030,0.0,0.0
UK,UKI34,TECH,2012,0.0,0.131850893191731
UK,UKI34,TECH,2020,0.0,0.127809685862913
UK,UKI34,TECH,2030,0.0,0.129404054891676
UK,UKI34,UD01,2012,0.0,0.131850893191731
UK,UKI34,UD01,2020,0.0,0.127809685862913
UK,UKI34,UD01,2030,0.0,0.129404054891676
UK,UKI34,UD02,2012,0.0,0.131850893191731
UK,UKI34,UD02,2020,0.0,0.127809685862913
UK,UKI34,UD02,2030,0.0,0.129404054891676
UK,UKI34,UD03,2012,0.0,0.0
UK,UKI34,UD03,2020,0.0,0.0
UK,UKI34,UD03,2030,0.0,0.0
UK,UKI34,UD04,2012,0.0,0.0
UK,UKI34,UD04,2020,0.0,0.0
UK,UKI34,UD04,2030,0.0,0.0
UK,UKI34,UD05,2012,0.0,0.0
UK,UKI34,UD05,2020,0.0,0.0
UK,UKI34,UD05,2030,0.0,0.0
UK,UKI34,UD06,2012,0.0,0.0
UK,UKI34,UD06,2020,0.0,0.0
UK,UKI34,UD06,2030,0.0,0.0
UK,UKI34,UD07,2012,0.0,0.0
UK,UKI34,UD07,2020,0.0,0.0
UK,UKI34,UD07,2030,0.0,0.0
UK,UKI34,UD08,2012,0.0,0.0
UK,UKI34,UD08,2020,0.0,0.0
UK,UKI34,UD08,2030,0.0,0.0
UK,UKI41,BASE,2012,0.0,0.07553852556363
UK,UKI41,BASE,2020,0.0,0.07322328267277
UK,UKI41,BASE,2030,0.0,0.07413671058153501
UK,UKI41,HIGH,2012,0.0,0.0
UK,UKI41,HIGH,2020,0.0,0.0
UK,UKI41,HIGH,2030,0.0,0.0
UK,UKI41,TECH,2012,0.0,0.07553852556363
UK,UKI41,TECH,2020,0.0,0.07322328267277
UK,UKI41,TECH,2030,0.0,0.07413671058153501
UK,UKI41,UD01,2012,0.0,0.07553852556363
UK,UKI41,UD01,2020,0.0,0.07322328267277
UK,UKI41,UD01,2030,0.0,0.07413671058153501
UK,UKI41,UD02,2012,0.0,0.07553852556363
UK,UKI41,UD02,2020,0.0,0.07322328267277
UK,UKI41,UD02,2030,0.0,0.07413671058153501
UK,UKI41,UD03,2012,0.0,0.0
UK,UKI41,UD03,2020,0.0,0.0
UK,UKI41,UD03,2030,0.0,0.0
UK,UKI41,UD04,2012,0.0,0.0
UK,UKI41,UD04,2020,0.0,0.0
UK,UKI41,UD04,2030,0.0,0.0
UK,UKI41,UD05,2012,0.0,0.0
UK,UKI41,UD05,2020,0.0,0.0
UK,UKI41,UD05,2030,0.0,0.0
UK,UKI41,UD06,2012,0.0,0.0
UK,UKI41,UD06,2020,0.0,0.0
UK,UKI41,UD06,2030,0.0,0.0
UK,UKI41,UD07,2012,0.0,0.0
UK,UKI41,UD07,2020,0.0,0.0
UK,UKI41,UD07,2030,0.0,0.0
UK,UKI41,UD08,2012,0.0,0.0
UK,UKI41,UD08,2020,0.0,0.0
UK,UKI41,UD08,2030,0.0,0.0
UK,UKI42,BASE,2012,0.0,0.021126396503021002
UK,UKI42,BASE,2020,0.0,0.020478876062979
UK,UKI42,BASE,2030,0.0,0.02073434094045
UK,UKI42,HIGH,2012,0.0,0.0
UK,UKI42,HIGH,2020,0.0,0.0
UK,UKI42,HIGH,2030,0.0,0.0
UK,UKI42,TECH,2012,0.0,0.021126396503021002
UK,UKI42,TECH,2020,0.0,0.020478876062979
UK,UKI42,TECH,2030,0.0,0.02073434094045
UK,UKI42,UD01,2012,0.0,0.021126396503021002
UK,UKI42,UD01,2020,0.0,0.020478876062979
UK,UKI42,UD01,2030,0.0,0.02073434094045
UK,UKI42,UD02,2012,0.0,0.021126396503021002
UK,UKI42,UD02,2020,0.0,0.020478876062979
UK,UKI42,UD02,2030,0.0,0.02073434094045
UK,UKI42,UD03,2012,0.0,0.0
UK,UKI42,UD03,2020,0.0,0.0
UK,UKI42,UD03,2030,0.0,0.0
UK,UKI42,UD04,2012,0.0,0.0
UK,UKI42,UD04,2020,0.0,0.0
UK,UKI42,UD04,2030,0.0,0.0
UK,UKI42,UD05,2012,0.0,0.0
UK,UKI42,UD05,2020,0.0,0.0
UK,UKI42,UD05,2030,0.0,0.0
UK,UKI42,UD06,2012,0.0,0.0
UK,UKI42,UD06,2020,0.0,0.0
UK,UKI42,UD06,2030,0.0,0.0
UK,UKI42,UD07,2012,0.0,0.0
UK,UKI42,UD07,2020,0.0,0.0
UK,UKI42,UD07,2030,0.0,0.0
UK,UKI42,UD08,2012,0.0,0.0
UK,UKI42,UD08,2020,0.0,0.0
UK,UKI42,UD08,2030,0.0,0.0
